employee_id,usia,lama_bekerja_tahun,level_jabatan,department_name,project_budget,durasi_hari,kpi_category,rata_kpi_value,cluster
52,23,5,Staff,Operations,110000000.0,199,Quality,65.39,1
52,23,5,Staff,Operations,110000000.0,199,Time Management,63.18,1
52,23,5,Staff,Operations,134037811.0,31,Attendance,72.1,1
52,23,5,Staff,Operations,134037811.0,31,Development,60.75,1
52,23,5,Staff,Operations,134037811.0,31,HR,68.77,1
52,23,5,Staff,Operations,134037811.0,31,Performance,59.38,1
52,23,5,Staff,Operations,134037811.0,31,Quality,67.88250000000001,1
52,23,5,Staff,Operations,134037811.0,31,Teamwork,75.21000000000001,1
52,23,5,Staff,Operations,206368642.0,46,Development,63.59,1
52,23,5,Staff,Operations,206368642.0,46,Efficiency,61.88,1
52,23,5,Staff,Operations,206368642.0,46,HR,71.975,1
52,23,5,Staff,Operations,206368642.0,46,Performance,71.65666666666667,1
52,23,5,Staff,Operations,206368642.0,46,Project,71.16,1
52,23,5,Staff,Operations,206368642.0,46,Quality,67.16333333333334,1
52,23,5,Staff,Operations,206368642.0,46,Time Management,70.465,1
52,23,5,Staff,Operations,278244747.0,88,Finance,62.67,1
52,23,5,Staff,Operations,278244747.0,88,HR,73.11,1
52,23,5,Staff,Operations,278244747.0,88,Innovation,62.91,1
52,23,5,Staff,Operations,278244747.0,88,Performance,64.975,1
52,23,5,Staff,Operations,278244747.0,88,Project,75.76,1
52,23,5,Staff,Operations,278244747.0,88,Quality,64.13,1
52,23,5,Staff,Operations,278244747.0,88,Time Management,63.989999999999995,1
52,23,5,Staff,Operations,300000000.0,242,Innovation,66.07,1
52,23,5,Staff,Operations,300000000.0,242,Project,60.34,1
52,23,5,Staff,Operations,300000000.0,242,Quality,64.63,1
52,23,5,Staff,Operations,300000000.0,242,Teamwork,61.615,1
52,23,5,Staff,Operations,300000000.0,242,Time Management,56.39,1
52,23,5,Staff,Operations,365962025.0,249,Attendance,65.4,1
52,23,5,Staff,Operations,365962025.0,249,Efficiency,73.41,1
52,23,5,Staff,Operations,365962025.0,249,Innovation,61.51,1
52,23,5,Staff,Operations,365962025.0,249,Quality,68.295,1
52,23,5,Staff,Operations,369461833.0,321,Development,62.24,1
52,23,5,Staff,Operations,369461833.0,321,Efficiency,70.94666666666666,1
52,23,5,Staff,Operations,369461833.0,321,Finance,64.33,1
52,23,5,Staff,Operations,369461833.0,321,HR,67.61666666666667,1
52,23,5,Staff,Operations,369461833.0,321,Performance,58.44,1
52,23,5,Staff,Operations,369461833.0,321,Project,65.01,1
52,23,5,Staff,Operations,369461833.0,321,Quality,63.163333333333334,1
52,23,5,Staff,Operations,369461833.0,321,Teamwork,60.79,1
52,23,5,Staff,Operations,369461833.0,321,Technical,68.93,1
52,23,5,Staff,Operations,369461833.0,321,Time Management,66.77,1
53,42,8,Senior Manager,Design,75000000.0,203,Attendance,98.0,0
53,42,8,Senior Manager,Design,75000000.0,203,Development,98.0,0
53,42,8,Senior Manager,Design,75000000.0,203,Finance,98.0,0
53,42,8,Senior Manager,Design,75000000.0,203,HR,98.0,0
53,42,8,Senior Manager,Design,75000000.0,203,Quality,98.0,0
53,42,8,Senior Manager,Design,120000000.0,152,Attendance,98.0,0
53,42,8,Senior Manager,Design,120000000.0,152,Finance,98.0,0
53,42,8,Senior Manager,Design,120000000.0,152,Quality,98.0,0
53,42,8,Senior Manager,Design,120000000.0,152,Teamwork,98.0,0
53,42,8,Senior Manager,Design,120000000.0,152,Time Management,98.0,0
53,42,8,Senior Manager,Design,140000000.0,211,Development,98.0,0
53,42,8,Senior Manager,Design,140000000.0,211,Finance,98.0,0
53,42,8,Senior Manager,Design,140000000.0,211,HR,98.0,0
53,42,8,Senior Manager,Design,140000000.0,211,Performance,98.0,0
53,42,8,Senior Manager,Design,140000000.0,211,Project,98.0,0
53,42,8,Senior Manager,Design,140000000.0,211,Teamwork,98.0,0
53,42,8,Senior Manager,Design,180000000.0,193,Development,98.0,0
53,42,8,Senior Manager,Design,180000000.0,193,Efficiency,98.0,0
53,42,8,Senior Manager,Design,180000000.0,193,Finance,96.13,0
53,42,8,Senior Manager,Design,180000000.0,193,HR,98.0,0
53,42,8,Senior Manager,Design,180000000.0,193,Innovation,94.54,0
53,42,8,Senior Manager,Design,180000000.0,193,Performance,98.0,0
53,42,8,Senior Manager,Design,180000000.0,193,Quality,97.795,0
53,42,8,Senior Manager,Design,190000000.0,241,Attendance,98.0,0
53,42,8,Senior Manager,Design,190000000.0,241,Development,98.0,0
53,42,8,Senior Manager,Design,190000000.0,241,Efficiency,98.0,0
53,42,8,Senior Manager,Design,190000000.0,241,Finance,98.0,0
53,42,8,Senior Manager,Design,190000000.0,241,HR,98.0,0
53,42,8,Senior Manager,Design,190000000.0,241,Quality,98.0,0
53,42,8,Senior Manager,Design,190000000.0,241,Teamwork,98.0,0
53,42,8,Senior Manager,Design,190000000.0,241,Technical,98.0,0
53,42,8,Senior Manager,Design,190000000.0,241,Time Management,98.0,0
53,42,8,Senior Manager,Design,250000000.0,291,Attendance,98.0,0
53,42,8,Senior Manager,Design,250000000.0,291,Efficiency,98.0,0
53,42,8,Senior Manager,Design,250000000.0,291,HR,98.0,0
53,42,8,Senior Manager,Design,250000000.0,291,Innovation,98.0,0
53,42,8,Senior Manager,Design,250000000.0,291,Project,98.0,0
53,42,8,Senior Manager,Design,250000000.0,291,Quality,98.0,0
53,42,8,Senior Manager,Design,250000000.0,291,Teamwork,98.0,0
53,42,8,Senior Manager,Design,250000000.0,291,Time Management,98.0,0
53,42,8,Senior Manager,Design,291868109.0,256,Development,98.0,0
53,42,8,Senior Manager,Design,291868109.0,256,Efficiency,98.0,0
53,42,8,Senior Manager,Design,291868109.0,256,Performance,98.0,0
53,42,8,Senior Manager,Design,291868109.0,256,Project,98.0,0
53,42,8,Senior Manager,Design,291868109.0,256,Quality,98.0,0
53,42,8,Senior Manager,Design,291868109.0,256,Teamwork,98.0,0
53,42,8,Senior Manager,Design,291868109.0,256,Time Management,98.0,0
53,42,8,Senior Manager,Design,385820825.0,138,Attendance,98.0,0
53,42,8,Senior Manager,Design,385820825.0,138,Development,98.0,0
53,42,8,Senior Manager,Design,385820825.0,138,Innovation,98.0,0
53,42,8,Senior Manager,Design,385820825.0,138,Performance,98.0,0
53,42,8,Senior Manager,Design,385820825.0,138,Project,98.0,0
53,42,8,Senior Manager,Design,385820825.0,138,Quality,97.18,0
53,42,8,Senior Manager,Design,385820825.0,138,Teamwork,98.0,0
53,42,8,Senior Manager,Design,385820825.0,138,Time Management,98.0,0
54,42,12,Director,Research & Development,82017929.0,114,Efficiency,98.0,0
54,42,12,Director,Research & Development,82017929.0,114,Quality,98.0,0
54,42,12,Director,Research & Development,82017929.0,114,Technical,98.0,0
54,42,12,Director,Research & Development,90000000.0,244,Attendance,98.0,0
54,42,12,Director,Research & Development,90000000.0,244,Finance,98.0,0
54,42,12,Director,Research & Development,90000000.0,244,HR,98.0,0
54,42,12,Director,Research & Development,90000000.0,244,Project,98.0,0
54,42,12,Director,Research & Development,90000000.0,244,Quality,98.0,0
54,42,12,Director,Research & Development,90000000.0,244,Teamwork,98.0,0
54,42,12,Director,Research & Development,90000000.0,244,Technical,98.0,0
54,42,12,Director,Research & Development,95000000.0,211,Attendance,98.0,0
54,42,12,Director,Research & Development,95000000.0,211,Development,98.0,0
54,42,12,Director,Research & Development,95000000.0,211,Efficiency,98.0,0
54,42,12,Director,Research & Development,95000000.0,211,Innovation,98.0,0
54,42,12,Director,Research & Development,95000000.0,211,Project,98.0,0
54,42,12,Director,Research & Development,95000000.0,211,Quality,98.0,0
54,42,12,Director,Research & Development,95000000.0,211,Technical,98.0,0
54,42,12,Director,Research & Development,95000000.0,211,Time Management,98.0,0
54,42,12,Director,Research & Development,140000000.0,211,Finance,98.0,0
54,42,12,Director,Research & Development,140000000.0,211,Project,98.0,0
54,42,12,Director,Research & Development,206368642.0,46,Attendance,98.0,0
54,42,12,Director,Research & Development,206368642.0,46,Development,98.0,0
54,42,12,Director,Research & Development,206368642.0,46,Finance,98.0,0
54,42,12,Director,Research & Development,206368642.0,46,Innovation,98.0,0
54,42,12,Director,Research & Development,206368642.0,46,Performance,98.0,0
54,42,12,Director,Research & Development,206368642.0,46,Project,98.0,0
54,42,12,Director,Research & Development,206368642.0,46,Quality,98.0,0
54,42,12,Director,Research & Development,206368642.0,46,Teamwork,98.0,0
54,42,12,Director,Research & Development,300000000.0,242,Attendance,98.0,0
54,42,12,Director,Research & Development,300000000.0,242,Development,98.0,0
54,42,12,Director,Research & Development,300000000.0,242,Efficiency,98.0,0
54,42,12,Director,Research & Development,300000000.0,242,HR,98.0,0
54,42,12,Director,Research & Development,300000000.0,242,Innovation,98.0,0
54,42,12,Director,Research & Development,300000000.0,242,Project,98.0,0
54,42,12,Director,Research & Development,300000000.0,242,Quality,98.0,0
54,42,12,Director,Research & Development,300000000.0,242,Teamwork,98.0,0
54,42,12,Director,Research & Development,300000000.0,242,Time Management,98.0,0
54,42,12,Director,Research & Development,375514309.0,335,Attendance,98.0,0
54,42,12,Director,Research & Development,375514309.0,335,Efficiency,98.0,0
54,42,12,Director,Research & Development,375514309.0,335,HR,98.0,0
54,42,12,Director,Research & Development,375514309.0,335,Quality,98.0,0
54,42,12,Director,Research & Development,375514309.0,335,Teamwork,98.0,0
54,42,12,Director,Research & Development,377293102.0,80,Efficiency,98.0,0
54,42,12,Director,Research & Development,377293102.0,80,HR,98.0,0
54,42,12,Director,Research & Development,377293102.0,80,Performance,98.0,0
54,42,12,Director,Research & Development,377293102.0,80,Project,98.0,0
54,42,12,Director,Research & Development,377293102.0,80,Quality,98.0,0
54,42,12,Director,Research & Development,377293102.0,80,Teamwork,98.0,0
54,42,12,Director,Research & Development,377293102.0,80,Technical,98.0,0
55,31,3,Staff,Finance,88214342.0,149,Finance,65.61,1
55,31,3,Staff,Finance,88214342.0,149,HR,64.08,1
55,31,3,Staff,Finance,88214342.0,149,Innovation,68.4,1
55,31,3,Staff,Finance,88214342.0,149,Performance,70.15,1
55,31,3,Staff,Finance,88214342.0,149,Quality,62.81666666666666,1
55,31,3,Staff,Finance,88214342.0,149,Technical,65.19,1
55,31,3,Staff,Finance,88214342.0,149,Time Management,69.745,1
55,31,3,Staff,Finance,120000000.0,152,Attendance,77.62,1
55,31,3,Staff,Finance,120000000.0,152,Development,59.86,1
55,31,3,Staff,Finance,120000000.0,152,Innovation,62.38,1
55,31,3,Staff,Finance,120000000.0,152,Project,69.825,1
55,31,3,Staff,Finance,120000000.0,152,Teamwork,75.93,1
55,31,3,Staff,Finance,130000000.0,303,Attendance,64.93,1
55,31,3,Staff,Finance,130000000.0,303,Development,61.42,1
55,31,3,Staff,Finance,130000000.0,303,HR,68.47,1
55,31,3,Staff,Finance,130000000.0,303,Project,61.58,1
55,31,3,Staff,Finance,130000000.0,303,Quality,59.559999999999995,1
55,31,3,Staff,Finance,130000000.0,303,Teamwork,73.29,1
55,31,3,Staff,Finance,130000000.0,303,Technical,67.63499999999999,1
55,31,3,Staff,Finance,130000000.0,303,Time Management,68.03,1
55,31,3,Staff,Finance,170000000.0,229,Attendance,67.04,1
55,31,3,Staff,Finance,170000000.0,229,Finance,56.05,1
55,31,3,Staff,Finance,170000000.0,229,HR,70.88,1
55,31,3,Staff,Finance,170000000.0,229,Project,64.775,1
55,31,3,Staff,Finance,170000000.0,229,Quality,64.405,1
55,31,3,Staff,Finance,170000000.0,229,Technical,54.46,1
55,31,3,Staff,Finance,355280620.0,347,Attendance,62.63,1
55,31,3,Staff,Finance,355280620.0,347,Development,62.576666666666675,1
55,31,3,Staff,Finance,355280620.0,347,HR,68.005,1
55,31,3,Staff,Finance,355280620.0,347,Innovation,61.93,1
55,31,3,Staff,Finance,355280620.0,347,Performance,60.14,1
55,31,3,Staff,Finance,355280620.0,347,Quality,62.925,1
55,31,3,Staff,Finance,355280620.0,347,Teamwork,68.3,1
55,31,3,Staff,Finance,355280620.0,347,Technical,63.07,1
55,31,3,Staff,Finance,355280620.0,347,Time Management,64.37,1
55,31,3,Staff,Finance,385820825.0,138,Attendance,65.35,1
55,31,3,Staff,Finance,385820825.0,138,Development,61.94,1
55,31,3,Staff,Finance,385820825.0,138,HR,65.3,1
55,31,3,Staff,Finance,385820825.0,138,Innovation,55.65,1
55,31,3,Staff,Finance,385820825.0,138,Project,60.019999999999996,1
55,31,3,Staff,Finance,385820825.0,138,Quality,63.56666666666666,1
55,31,3,Staff,Finance,385820825.0,138,Teamwork,64.25,1
55,31,3,Staff,Finance,385820825.0,138,Technical,63.13,1
55,31,3,Staff,Finance,385820825.0,138,Time Management,71.58,1
55,31,3,Staff,Finance,397696244.0,106,Finance,58.35,1
55,31,3,Staff,Finance,397696244.0,106,Performance,62.4,1
55,31,3,Staff,Finance,397696244.0,106,Quality,63.38,1
55,31,3,Staff,Finance,397696244.0,106,Teamwork,65.19,1
55,31,3,Staff,Finance,397696244.0,106,Technical,60.24,1
55,31,3,Staff,Finance,397696244.0,106,Time Management,67.82,1
55,31,3,Staff,Finance,493794225.0,102,Attendance,68.74,1
55,31,3,Staff,Finance,493794225.0,102,Development,62.57,1
55,31,3,Staff,Finance,493794225.0,102,Efficiency,67.76,1
55,31,3,Staff,Finance,493794225.0,102,Finance,64.41,1
55,31,3,Staff,Finance,493794225.0,102,Performance,67.25,1
55,31,3,Staff,Finance,493794225.0,102,Project,71.57,1
55,31,3,Staff,Finance,493794225.0,102,Quality,66.53999999999999,1
55,31,3,Staff,Finance,493794225.0,102,Technical,60.31,1
56,34,9,Manager,Marketing,60000000.0,214,Attendance,98.0,0
56,34,9,Manager,Marketing,60000000.0,214,Development,86.6,0
56,34,9,Manager,Marketing,60000000.0,214,Efficiency,95.91499999999999,0
56,34,9,Manager,Marketing,60000000.0,214,HR,96.23,0
56,34,9,Manager,Marketing,60000000.0,214,Performance,98.0,0
56,34,9,Manager,Marketing,60000000.0,214,Project,96.965,0
56,34,9,Manager,Marketing,60000000.0,214,Quality,95.05,0
56,34,9,Manager,Marketing,60000000.0,214,Time Management,95.33,0
56,34,9,Manager,Marketing,204675132.0,174,Efficiency,93.82,0
56,34,9,Manager,Marketing,204675132.0,174,HR,98.0,0
56,34,9,Manager,Marketing,204675132.0,174,Performance,98.0,0
56,34,9,Manager,Marketing,204675132.0,174,Quality,95.765,0
56,34,9,Manager,Marketing,204675132.0,174,Time Management,97.13333333333333,0
56,34,9,Manager,Marketing,278244747.0,88,Development,93.23,0
56,34,9,Manager,Marketing,278244747.0,88,HR,98.0,0
56,34,9,Manager,Marketing,278244747.0,88,Innovation,92.24,0
56,34,9,Manager,Marketing,278244747.0,88,Project,98.0,0
56,34,9,Manager,Marketing,278244747.0,88,Teamwork,98.0,0
56,34,9,Manager,Marketing,278244747.0,88,Technical,90.18,0
56,34,9,Manager,Marketing,278244747.0,88,Time Management,98.0,0
56,34,9,Manager,Marketing,291868109.0,256,Efficiency,98.0,0
56,34,9,Manager,Marketing,291868109.0,256,Finance,96.34,0
56,34,9,Manager,Marketing,291868109.0,256,Innovation,95.83,0
56,34,9,Manager,Marketing,291868109.0,256,Time Management,94.53,0
56,34,9,Manager,Marketing,355280620.0,347,Development,94.18,0
56,34,9,Manager,Marketing,355280620.0,347,Efficiency,98.0,0
56,34,9,Manager,Marketing,355280620.0,347,HR,98.0,0
56,34,9,Manager,Marketing,355280620.0,347,Performance,98.0,0
56,34,9,Manager,Marketing,355280620.0,347,Quality,94.25999999999999,0
56,34,9,Manager,Marketing,355280620.0,347,Teamwork,98.0,0
56,34,9,Manager,Marketing,355280620.0,347,Time Management,98.0,0
56,34,9,Manager,Marketing,377293102.0,80,Development,92.43,0
56,34,9,Manager,Marketing,377293102.0,80,Finance,96.18,0
56,34,9,Manager,Marketing,377293102.0,80,Performance,96.07,0
56,34,9,Manager,Marketing,377293102.0,80,Quality,98.0,0
56,34,9,Manager,Marketing,377293102.0,80,Teamwork,98.0,0
56,34,9,Manager,Marketing,377293102.0,80,Technical,95.01,0
56,34,9,Manager,Marketing,400000000.0,259,Development,91.99,0
56,34,9,Manager,Marketing,400000000.0,259,HR,98.0,0
56,34,9,Manager,Marketing,400000000.0,259,Quality,98.0,0
56,34,9,Manager,Marketing,400000000.0,259,Technical,98.0,0
56,34,9,Manager,Marketing,472961951.0,350,Efficiency,98.0,0
56,34,9,Manager,Marketing,472961951.0,350,Finance,98.0,0
56,34,9,Manager,Marketing,472961951.0,350,HR,95.6,0
56,34,9,Manager,Marketing,472961951.0,350,Innovation,94.96,0
56,34,9,Manager,Marketing,472961951.0,350,Quality,91.47999999999999,0
56,34,9,Manager,Marketing,472961951.0,350,Time Management,98.0,0
57,29,5,Staff,Research & Development,90000000.0,244,Attendance,75.39,1
57,29,5,Staff,Research & Development,90000000.0,244,Finance,73.57,1
57,29,5,Staff,Research & Development,90000000.0,244,HR,73.43,1
57,29,5,Staff,Research & Development,90000000.0,244,Teamwork,82.7,1
57,29,5,Staff,Research & Development,90000000.0,244,Technical,76.0,1
57,29,5,Staff,Research & Development,95000000.0,211,Attendance,74.695,1
57,29,5,Staff,Research & Development,95000000.0,211,Development,67.63499999999999,1
57,29,5,Staff,Research & Development,95000000.0,211,Efficiency,76.04,1
57,29,5,Staff,Research & Development,95000000.0,211,HR,68.73,1
57,29,5,Staff,Research & Development,95000000.0,211,Innovation,63.69500000000001,1
57,29,5,Staff,Research & Development,95000000.0,211,Performance,70.315,1
57,29,5,Staff,Research & Development,95000000.0,211,Project,81.5,1
57,29,5,Staff,Research & Development,95000000.0,211,Quality,76.56,1
57,29,5,Staff,Research & Development,95000000.0,211,Teamwork,72.05000000000001,1
57,29,5,Staff,Research & Development,95000000.0,211,Time Management,59.92,1
57,29,5,Staff,Research & Development,120000000.0,152,Attendance,81.97,1
57,29,5,Staff,Research & Development,120000000.0,152,Finance,64.81,1
57,29,5,Staff,Research & Development,120000000.0,152,HR,67.91,1
57,29,5,Staff,Research & Development,120000000.0,152,Innovation,66.13,1
57,29,5,Staff,Research & Development,120000000.0,152,Performance,67.105,1
57,29,5,Staff,Research & Development,120000000.0,152,Project,65.38,1
57,29,5,Staff,Research & Development,120000000.0,152,Quality,64.07333333333334,1
57,29,5,Staff,Research & Development,140000000.0,211,Efficiency,78.01,1
57,29,5,Staff,Research & Development,140000000.0,211,Performance,83.89,1
57,29,5,Staff,Research & Development,170000000.0,229,Quality,65.39,1
57,29,5,Staff,Research & Development,170000000.0,229,Technical,68.12,1
57,29,5,Staff,Research & Development,170000000.0,229,Time Management,67.34,1
57,29,5,Staff,Research & Development,180000000.0,193,Innovation,70.19,1
57,29,5,Staff,Research & Development,180000000.0,193,Performance,73.61,1
57,29,5,Staff,Research & Development,180000000.0,193,Quality,66.48,1
57,29,5,Staff,Research & Development,291862333.0,334,Attendance,83.52,1
57,29,5,Staff,Research & Development,291862333.0,334,Efficiency,68.2,1
57,29,5,Staff,Research & Development,291862333.0,334,Finance,68.63,1
57,29,5,Staff,Research & Development,291862333.0,334,HR,83.87,1
57,29,5,Staff,Research & Development,291862333.0,334,Performance,75.59,1
57,29,5,Staff,Research & Development,291862333.0,334,Quality,70.07,1
57,29,5,Staff,Research & Development,291862333.0,334,Teamwork,82.405,1
57,29,5,Staff,Research & Development,291862333.0,334,Technical,73.37,1
57,29,5,Staff,Research & Development,291862333.0,334,Time Management,71.06,1
57,29,5,Staff,Research & Development,466447298.0,297,Efficiency,72.62,1
57,29,5,Staff,Research & Development,466447298.0,297,HR,75.98,1
57,29,5,Staff,Research & Development,466447298.0,297,Quality,78.18,1
58,28,4,Staff,Human Resources,90000000.0,244,Attendance,74.66,1
58,28,4,Staff,Human Resources,90000000.0,244,HR,62.47,1
58,28,4,Staff,Human Resources,90000000.0,244,Performance,63.31,1
58,28,4,Staff,Human Resources,90000000.0,244,Quality,56.37,1
58,28,4,Staff,Human Resources,95000000.0,211,Development,65.24,1
58,28,4,Staff,Human Resources,95000000.0,211,HR,68.24,1
58,28,4,Staff,Human Resources,95000000.0,211,Teamwork,68.64,1
58,28,4,Staff,Human Resources,134037811.0,31,Attendance,65.795,1
58,28,4,Staff,Human Resources,134037811.0,31,Efficiency,68.23,1
58,28,4,Staff,Human Resources,134037811.0,31,Finance,63.96,1
58,28,4,Staff,Human Resources,134037811.0,31,HR,67.59,1
58,28,4,Staff,Human Resources,134037811.0,31,Innovation,68.74,1
58,28,4,Staff,Human Resources,134037811.0,31,Project,63.42,1
58,28,4,Staff,Human Resources,134037811.0,31,Quality,68.52,1
58,28,4,Staff,Human Resources,150000000.0,274,Development,59.33,1
58,28,4,Staff,Human Resources,150000000.0,274,Efficiency,65.21,1
58,28,4,Staff,Human Resources,150000000.0,274,Finance,66.29,1
58,28,4,Staff,Human Resources,150000000.0,274,HR,73.65,1
58,28,4,Staff,Human Resources,150000000.0,274,Innovation,63.4,1
58,28,4,Staff,Human Resources,150000000.0,274,Quality,53.52,1
58,28,4,Staff,Human Resources,170000000.0,229,HR,62.85,1
58,28,4,Staff,Human Resources,170000000.0,229,Innovation,53.87,1
58,28,4,Staff,Human Resources,170000000.0,229,Project,61.34,1
58,28,4,Staff,Human Resources,170000000.0,229,Quality,66.49333333333333,1
58,28,4,Staff,Human Resources,355280620.0,347,Attendance,73.65,1
58,28,4,Staff,Human Resources,355280620.0,347,Development,63.730000000000004,1
58,28,4,Staff,Human Resources,355280620.0,347,Efficiency,73.72,1
58,28,4,Staff,Human Resources,355280620.0,347,Finance,62.83,1
58,28,4,Staff,Human Resources,355280620.0,347,HR,67.125,1
58,28,4,Staff,Human Resources,355280620.0,347,Quality,62.120000000000005,1
58,28,4,Staff,Human Resources,355280620.0,347,Teamwork,66.4,1
58,28,4,Staff,Human Resources,375514309.0,335,Attendance,73.74,1
58,28,4,Staff,Human Resources,375514309.0,335,Development,69.02,1
58,28,4,Staff,Human Resources,375514309.0,335,Innovation,63.35,1
58,28,4,Staff,Human Resources,404564658.0,71,Attendance,65.11,1
58,28,4,Staff,Human Resources,404564658.0,71,Development,59.35,1
58,28,4,Staff,Human Resources,404564658.0,71,Quality,61.47,1
59,35,10,Manager,Legal,82017929.0,114,Attendance,96.61,0
59,35,10,Manager,Legal,82017929.0,114,Development,94.82,0
59,35,10,Manager,Legal,82017929.0,114,Efficiency,91.91,0
59,35,10,Manager,Legal,82017929.0,114,Finance,90.68,0
59,35,10,Manager,Legal,82017929.0,114,HR,91.69999999999999,0
59,35,10,Manager,Legal,82017929.0,114,Performance,93.11,0
59,35,10,Manager,Legal,82017929.0,114,Quality,88.52,0
59,35,10,Manager,Legal,82017929.0,114,Teamwork,93.43,0
59,35,10,Manager,Legal,82017929.0,114,Time Management,96.47,0
59,35,10,Manager,Legal,110000000.0,199,Finance,89.65,0
59,35,10,Manager,Legal,110000000.0,199,Project,98.0,0
59,35,10,Manager,Legal,110000000.0,199,Quality,93.29,0
59,35,10,Manager,Legal,110000000.0,199,Technical,98.0,0
59,35,10,Manager,Legal,120000000.0,152,Attendance,96.2,0
59,35,10,Manager,Legal,120000000.0,152,HR,90.28,0
59,35,10,Manager,Legal,120000000.0,152,Performance,96.0,0
59,35,10,Manager,Legal,120000000.0,152,Teamwork,93.48,0
59,35,10,Manager,Legal,134037811.0,31,Efficiency,86.84,0
59,35,10,Manager,Legal,134037811.0,31,Finance,92.98,0
59,35,10,Manager,Legal,134037811.0,31,Performance,90.76,0
59,35,10,Manager,Legal,134037811.0,31,Project,96.66,0
59,35,10,Manager,Legal,134037811.0,31,Quality,90.265,0
59,35,10,Manager,Legal,134037811.0,31,Teamwork,86.99000000000001,0
59,35,10,Manager,Legal,150000000.0,274,Attendance,96.895,0
59,35,10,Manager,Legal,150000000.0,274,Development,88.06,0
59,35,10,Manager,Legal,150000000.0,274,Finance,95.37,0
59,35,10,Manager,Legal,150000000.0,274,HR,95.06,0
59,35,10,Manager,Legal,150000000.0,274,Performance,94.36,0
59,35,10,Manager,Legal,150000000.0,274,Project,92.71,0
59,35,10,Manager,Legal,150000000.0,274,Quality,91.725,0
59,35,10,Manager,Legal,250000000.0,291,Attendance,92.93,0
59,35,10,Manager,Legal,250000000.0,291,Efficiency,94.26,0
59,35,10,Manager,Legal,250000000.0,291,Innovation,86.54,0
59,35,10,Manager,Legal,250000000.0,291,Quality,91.82,0
59,35,10,Manager,Legal,369461833.0,321,Attendance,98.0,0
59,35,10,Manager,Legal,369461833.0,321,Efficiency,88.13,0
59,35,10,Manager,Legal,369461833.0,321,HR,88.8,0
59,35,10,Manager,Legal,369461833.0,321,Innovation,89.27,0
59,35,10,Manager,Legal,369461833.0,321,Quality,93.9,0
59,35,10,Manager,Legal,369461833.0,321,Teamwork,92.17,0
59,35,10,Manager,Legal,404564658.0,71,Attendance,97.25,0
59,35,10,Manager,Legal,404564658.0,71,Efficiency,87.37,0
59,35,10,Manager,Legal,404564658.0,71,Performance,89.52,0
59,35,10,Manager,Legal,404564658.0,71,Time Management,86.79,0
60,29,1,Staff,Procurement,50000000.0,211,Performance,41.68,1
60,29,1,Staff,Procurement,50000000.0,211,Quality,41.75,1
60,29,1,Staff,Procurement,50000000.0,211,Technical,48.2,1
60,29,1,Staff,Procurement,60000000.0,214,Development,56.65,1
60,29,1,Staff,Procurement,60000000.0,214,Efficiency,59.13,1
60,29,1,Staff,Procurement,60000000.0,214,Finance,46.77,1
60,29,1,Staff,Procurement,60000000.0,214,HR,49.81,1
60,29,1,Staff,Procurement,60000000.0,214,Quality,38.92,1
60,29,1,Staff,Procurement,60000000.0,214,Teamwork,45.56,1
60,29,1,Staff,Procurement,60000000.0,214,Time Management,44.04,1
60,29,1,Staff,Procurement,75000000.0,203,Attendance,57.26,1
60,29,1,Staff,Procurement,75000000.0,203,HR,49.81,1
60,29,1,Staff,Procurement,75000000.0,203,Project,53.58,1
60,29,1,Staff,Procurement,75000000.0,203,Quality,47.17,1
60,29,1,Staff,Procurement,120000000.0,152,Development,43.769999999999996,1
60,29,1,Staff,Procurement,120000000.0,152,Efficiency,44.725,1
60,29,1,Staff,Procurement,120000000.0,152,HR,48.605000000000004,1
60,29,1,Staff,Procurement,120000000.0,152,Project,53.24,1
60,29,1,Staff,Procurement,150000000.0,274,Efficiency,44.34,1
60,29,1,Staff,Procurement,150000000.0,274,HR,56.66,1
60,29,1,Staff,Procurement,150000000.0,274,Innovation,37.68,1
60,29,1,Staff,Procurement,150000000.0,274,Project,50.08,1
60,29,1,Staff,Procurement,150000000.0,274,Quality,43.99333333333333,1
60,29,1,Staff,Procurement,150000000.0,274,Technical,48.71,1
60,29,1,Staff,Procurement,150000000.0,274,Time Management,54.67,1
60,29,1,Staff,Procurement,180000000.0,193,Performance,47.45,1
60,29,1,Staff,Procurement,180000000.0,193,Project,53.46,1
60,29,1,Staff,Procurement,180000000.0,193,Quality,48.96,1
60,29,1,Staff,Procurement,180000000.0,193,Teamwork,49.33,1
60,29,1,Staff,Procurement,180000000.0,193,Technical,45.11,1
60,29,1,Staff,Procurement,180000000.0,193,Time Management,42.9,1
60,29,1,Staff,Procurement,291868109.0,256,Efficiency,52.64,1
60,29,1,Staff,Procurement,291868109.0,256,Finance,39.28,1
60,29,1,Staff,Procurement,291868109.0,256,HR,45.79,1
60,29,1,Staff,Procurement,291868109.0,256,Performance,48.894999999999996,1
60,29,1,Staff,Procurement,291868109.0,256,Quality,46.737500000000004,1
60,29,1,Staff,Procurement,291868109.0,256,Technical,54.09,1
60,29,1,Staff,Procurement,291868109.0,256,Time Management,42.224999999999994,1
60,29,1,Staff,Procurement,397696244.0,106,Innovation,41.07,1
60,29,1,Staff,Procurement,397696244.0,106,Project,43.63,1
60,29,1,Staff,Procurement,397696244.0,106,Technical,44.76,1
