employee_id,usia,lama_bekerja_tahun,level_jabatan,department_name,project_budget,durasi_hari,kpi_category,rata_kpi_value
52,23,5,Staff,Operations,278244747.0,88,Finance,62.67
52,23,5,Staff,Operations,278244747.0,88,HR,73.11
52,23,5,Staff,Operations,278244747.0,88,Innovation,62.91
52,23,5,Staff,Operations,278244747.0,88,Performance,64.975
52,23,5,Staff,Operations,278244747.0,88,Project,75.76
52,23,5,Staff,Operations,278244747.0,88,Quality,64.13
52,23,5,Staff,Operations,278244747.0,88,Time Management,63.989999999999995
52,23,5,Staff,Operations,300000000.0,242,Innovation,66.07
52,23,5,Staff,Operations,300000000.0,242,Project,60.34
52,23,5,Staff,Operations,300000000.0,242,Quality,64.63
52,23,5,Staff,Operations,300000000.0,242,Teamwork,61.615
52,23,5,Staff,Operations,300000000.0,242,Time Management,56.39
52,23,5,Staff,Operations,365962025.0,249,Attendance,65.4
52,23,5,Staff,Operations,365962025.0,249,Efficiency,73.41
52,23,5,Staff,Operations,365962025.0,249,Innovation,61.51
52,23,5,Staff,Operations,365962025.0,249,Quality,68.295
52,23,5,Staff,Operations,369461833.0,321,Development,62.24
52,23,5,Staff,Operations,369461833.0,321,Efficiency,70.94666666666666
52,23,5,Staff,Operations,369461833.0,321,Finance,64.33
52,23,5,Staff,Operations,369461833.0,321,HR,67.61666666666667
52,23,5,Staff,Operations,369461833.0,321,Performance,58.44
52,23,5,Staff,Operations,369461833.0,321,Project,65.01
52,23,5,Staff,Operations,369461833.0,321,Quality,63.163333333333334
52,23,5,Staff,Operations,369461833.0,321,Teamwork,60.79
52,23,5,Staff,Operations,369461833.0,321,Technical,68.93
52,23,5,Staff,Operations,369461833.0,321,Time Management,66.77
53,42,8,Senior Manager,Design,75000000.0,203,Attendance,98.0
53,42,8,Senior Manager,Design,75000000.0,203,Development,98.0
53,42,8,Senior Manager,Design,75000000.0,203,Finance,98.0
53,42,8,Senior Manager,Design,75000000.0,203,HR,98.0
53,42,8,Senior Manager,Design,75000000.0,203,Quality,98.0
53,42,8,Senior Manager,Design,120000000.0,152,Attendance,98.0
53,42,8,Senior Manager,Design,120000000.0,152,Finance,98.0
53,42,8,Senior Manager,Design,120000000.0,152,Quality,98.0
53,42,8,Senior Manager,Design,120000000.0,152,Teamwork,98.0
53,42,8,Senior Manager,Design,120000000.0,152,Time Management,98.0
53,42,8,Senior Manager,Design,140000000.0,211,Development,98.0
53,42,8,Senior Manager,Design,140000000.0,211,Finance,98.0
53,42,8,Senior Manager,Design,140000000.0,211,HR,98.0
53,42,8,Senior Manager,Design,140000000.0,211,Performance,98.0
53,42,8,Senior Manager,Design,140000000.0,211,Project,98.0
53,42,8,Senior Manager,Design,140000000.0,211,Teamwork,98.0
53,42,8,Senior Manager,Design,180000000.0,193,Development,98.0
53,42,8,Senior Manager,Design,180000000.0,193,Efficiency,98.0
53,42,8,Senior Manager,Design,180000000.0,193,Finance,96.13
53,42,8,Senior Manager,Design,180000000.0,193,HR,98.0
53,42,8,Senior Manager,Design,180000000.0,193,Innovation,94.54
53,42,8,Senior Manager,Design,180000000.0,193,Performance,98.0
53,42,8,Senior Manager,Design,180000000.0,193,Quality,97.795
53,42,8,Senior Manager,Design,190000000.0,241,Attendance,98.0
53,42,8,Senior Manager,Design,190000000.0,241,Development,98.0
53,42,8,Senior Manager,Design,190000000.0,241,Efficiency,98.0
53,42,8,Senior Manager,Design,190000000.0,241,Finance,98.0
53,42,8,Senior Manager,Design,190000000.0,241,HR,98.0
53,42,8,Senior Manager,Design,190000000.0,241,Quality,98.0
53,42,8,Senior Manager,Design,190000000.0,241,Teamwork,98.0
53,42,8,Senior Manager,Design,190000000.0,241,Technical,98.0
53,42,8,Senior Manager,Design,190000000.0,241,Time Management,98.0
53,42,8,Senior Manager,Design,250000000.0,291,Attendance,98.0
53,42,8,Senior Manager,Design,250000000.0,291,Efficiency,98.0
53,42,8,Senior Manager,Design,250000000.0,291,HR,98.0
53,42,8,Senior Manager,Design,250000000.0,291,Innovation,98.0
53,42,8,Senior Manager,Design,250000000.0,291,Project,98.0
53,42,8,Senior Manager,Design,250000000.0,291,Quality,98.0
53,42,8,Senior Manager,Design,250000000.0,291,Teamwork,98.0
53,42,8,Senior Manager,Design,250000000.0,291,Time Management,98.0
53,42,8,Senior Manager,Design,291868109.0,256,Development,98.0
53,42,8,Senior Manager,Design,291868109.0,256,Efficiency,98.0
53,42,8,Senior Manager,Design,291868109.0,256,Performance,98.0
53,42,8,Senior Manager,Design,291868109.0,256,Project,98.0
53,42,8,Senior Manager,Design,291868109.0,256,Quality,98.0
53,42,8,Senior Manager,Design,291868109.0,256,Teamwork,98.0
53,42,8,Senior Manager,Design,291868109.0,256,Time Management,98.0
53,42,8,Senior Manager,Design,385820825.0,138,Attendance,98.0
53,42,8,Senior Manager,Design,385820825.0,138,Development,98.0
53,42,8,Senior Manager,Design,385820825.0,138,Innovation,98.0
53,42,8,Senior Manager,Design,385820825.0,138,Performance,98.0
53,42,8,Senior Manager,Design,385820825.0,138,Project,98.0
53,42,8,Senior Manager,Design,385820825.0,138,Quality,97.18
53,42,8,Senior Manager,Design,385820825.0,138,Teamwork,98.0
53,42,8,Senior Manager,Design,385820825.0,138,Time Management,98.0
54,42,12,Director,Research & Development,82017929.0,114,Efficiency,98.0
54,42,12,Director,Research & Development,82017929.0,114,Quality,98.0
54,42,12,Director,Research & Development,82017929.0,114,Technical,98.0
54,42,12,Director,Research & Development,90000000.0,244,Attendance,98.0
54,42,12,Director,Research & Development,90000000.0,244,Finance,98.0
54,42,12,Director,Research & Development,90000000.0,244,HR,98.0
54,42,12,Director,Research & Development,90000000.0,244,Project,98.0
54,42,12,Director,Research & Development,90000000.0,244,Quality,98.0
54,42,12,Director,Research & Development,90000000.0,244,Teamwork,98.0
54,42,12,Director,Research & Development,90000000.0,244,Technical,98.0
54,42,12,Director,Research & Development,95000000.0,211,Attendance,98.0
54,42,12,Director,Research & Development,95000000.0,211,Development,98.0
54,42,12,Director,Research & Development,95000000.0,211,Efficiency,98.0
54,42,12,Director,Research & Development,95000000.0,211,Innovation,98.0
54,42,12,Director,Research & Development,95000000.0,211,Project,98.0
54,42,12,Director,Research & Development,95000000.0,211,Quality,98.0
54,42,12,Director,Research & Development,95000000.0,211,Technical,98.0
54,42,12,Director,Research & Development,95000000.0,211,Time Management,98.0
54,42,12,Director,Research & Development,140000000.0,211,Finance,98.0
54,42,12,Director,Research & Development,140000000.0,211,Project,98.0
54,42,12,Director,Research & Development,206368642.0,46,Attendance,98.0
54,42,12,Director,Research & Development,206368642.0,46,Development,98.0
54,42,12,Director,Research & Development,206368642.0,46,Finance,98.0
54,42,12,Director,Research & Development,206368642.0,46,Innovation,98.0
54,42,12,Director,Research & Development,206368642.0,46,Performance,98.0
54,42,12,Director,Research & Development,206368642.0,46,Project,98.0
54,42,12,Director,Research & Development,206368642.0,46,Quality,98.0
54,42,12,Director,Research & Development,206368642.0,46,Teamwork,98.0
54,42,12,Director,Research & Development,300000000.0,242,Attendance,98.0
54,42,12,Director,Research & Development,300000000.0,242,Development,98.0
54,42,12,Director,Research & Development,300000000.0,242,Efficiency,98.0
54,42,12,Director,Research & Development,300000000.0,242,HR,98.0
54,42,12,Director,Research & Development,300000000.0,242,Innovation,98.0
54,42,12,Director,Research & Development,300000000.0,242,Project,98.0
54,42,12,Director,Research & Development,300000000.0,242,Quality,98.0
54,42,12,Director,Research & Development,300000000.0,242,Teamwork,98.0
54,42,12,Director,Research & Development,300000000.0,242,Time Management,98.0
54,42,12,Director,Research & Development,375514309.0,335,Attendance,98.0
54,42,12,Director,Research & Development,375514309.0,335,Efficiency,98.0
54,42,12,Director,Research & Development,375514309.0,335,HR,98.0
54,42,12,Director,Research & Development,375514309.0,335,Quality,98.0
54,42,12,Director,Research & Development,375514309.0,335,Teamwork,98.0
54,42,12,Director,Research & Development,377293102.0,80,Efficiency,98.0
54,42,12,Director,Research & Development,377293102.0,80,HR,98.0
54,42,12,Director,Research & Development,377293102.0,80,Performance,98.0
54,42,12,Director,Research & Development,377293102.0,80,Project,98.0
54,42,12,Director,Research & Development,377293102.0,80,Quality,98.0
54,42,12,Director,Research & Development,377293102.0,80,Teamwork,98.0
54,42,12,Director,Research & Development,377293102.0,80,Technical,98.0
55,31,3,Staff,Finance,88214342.0,149,Finance,65.61
55,31,3,Staff,Finance,88214342.0,149,HR,64.08
55,31,3,Staff,Finance,88214342.0,149,Innovation,68.4
55,31,3,Staff,Finance,88214342.0,149,Performance,70.15
55,31,3,Staff,Finance,88214342.0,149,Quality,62.81666666666666
55,31,3,Staff,Finance,88214342.0,149,Technical,65.19
55,31,3,Staff,Finance,88214342.0,149,Time Management,69.745
55,31,3,Staff,Finance,120000000.0,152,Attendance,77.62
55,31,3,Staff,Finance,120000000.0,152,Development,59.86
55,31,3,Staff,Finance,120000000.0,152,Innovation,62.38
55,31,3,Staff,Finance,120000000.0,152,Project,69.825
55,31,3,Staff,Finance,120000000.0,152,Teamwork,75.93
55,31,3,Staff,Finance,130000000.0,303,Attendance,64.93
55,31,3,Staff,Finance,130000000.0,303,Development,61.42
55,31,3,Staff,Finance,130000000.0,303,HR,68.47
55,31,3,Staff,Finance,130000000.0,303,Project,61.58
55,31,3,Staff,Finance,130000000.0,303,Quality,59.559999999999995
55,31,3,Staff,Finance,130000000.0,303,Teamwork,73.29
55,31,3,Staff,Finance,130000000.0,303,Technical,67.63499999999999
55,31,3,Staff,Finance,130000000.0,303,Time Management,68.03
55,31,3,Staff,Finance,170000000.0,229,Attendance,67.04
55,31,3,Staff,Finance,170000000.0,229,Finance,56.05
55,31,3,Staff,Finance,170000000.0,229,HR,70.88
55,31,3,Staff,Finance,170000000.0,229,Project,64.775
55,31,3,Staff,Finance,170000000.0,229,Quality,64.405
55,31,3,Staff,Finance,170000000.0,229,Technical,54.46
55,31,3,Staff,Finance,355280620.0,347,Attendance,62.63
55,31,3,Staff,Finance,355280620.0,347,Development,62.576666666666675
55,31,3,Staff,Finance,355280620.0,347,HR,68.005
55,31,3,Staff,Finance,355280620.0,347,Innovation,61.93
55,31,3,Staff,Finance,355280620.0,347,Performance,60.14
55,31,3,Staff,Finance,355280620.0,347,Quality,62.925
55,31,3,Staff,Finance,355280620.0,347,Teamwork,68.3
55,31,3,Staff,Finance,355280620.0,347,Technical,63.07
55,31,3,Staff,Finance,355280620.0,347,Time Management,64.37
55,31,3,Staff,Finance,385820825.0,138,Attendance,65.35
55,31,3,Staff,Finance,385820825.0,138,Development,61.94
55,31,3,Staff,Finance,385820825.0,138,HR,65.3
55,31,3,Staff,Finance,385820825.0,138,Innovation,55.65
55,31,3,Staff,Finance,385820825.0,138,Project,60.019999999999996
55,31,3,Staff,Finance,385820825.0,138,Quality,63.56666666666666
55,31,3,Staff,Finance,385820825.0,138,Teamwork,64.25
55,31,3,Staff,Finance,385820825.0,138,Technical,63.13
55,31,3,Staff,Finance,385820825.0,138,Time Management,71.58
55,31,3,Staff,Finance,397696244.0,106,Finance,58.35
55,31,3,Staff,Finance,397696244.0,106,Performance,62.4
55,31,3,Staff,Finance,397696244.0,106,Quality,63.38
55,31,3,Staff,Finance,397696244.0,106,Teamwork,65.19
55,31,3,Staff,Finance,397696244.0,106,Technical,60.24
55,31,3,Staff,Finance,397696244.0,106,Time Management,67.82
55,31,3,Staff,Finance,493794225.0,102,Attendance,68.74
55,31,3,Staff,Finance,493794225.0,102,Development,62.57
55,31,3,Staff,Finance,493794225.0,102,Efficiency,67.76
55,31,3,Staff,Finance,493794225.0,102,Finance,64.41
55,31,3,Staff,Finance,493794225.0,102,Performance,67.25
55,31,3,Staff,Finance,493794225.0,102,Project,71.57
55,31,3,Staff,Finance,493794225.0,102,Quality,66.53999999999999
55,31,3,Staff,Finance,493794225.0,102,Technical,60.31
56,34,9,Manager,Marketing,60000000.0,214,Attendance,98.0
56,34,9,Manager,Marketing,60000000.0,214,Development,86.6
56,34,9,Manager,Marketing,60000000.0,214,Efficiency,95.91499999999999
56,34,9,Manager,Marketing,60000000.0,214,HR,96.23
56,34,9,Manager,Marketing,60000000.0,214,Performance,98.0
56,34,9,Manager,Marketing,60000000.0,214,Project,96.965
56,34,9,Manager,Marketing,60000000.0,214,Quality,95.05
56,34,9,Manager,Marketing,60000000.0,214,Time Management,95.33
56,34,9,Manager,Marketing,204675132.0,174,Efficiency,93.82
56,34,9,Manager,Marketing,204675132.0,174,HR,98.0
56,34,9,Manager,Marketing,204675132.0,174,Performance,98.0
56,34,9,Manager,Marketing,204675132.0,174,Quality,95.765
56,34,9,Manager,Marketing,204675132.0,174,Time Management,97.13333333333333
56,34,9,Manager,Marketing,278244747.0,88,Development,93.23
56,34,9,Manager,Marketing,278244747.0,88,HR,98.0
56,34,9,Manager,Marketing,278244747.0,88,Innovation,92.24
56,34,9,Manager,Marketing,278244747.0,88,Project,98.0
56,34,9,Manager,Marketing,278244747.0,88,Teamwork,98.0
56,34,9,Manager,Marketing,278244747.0,88,Technical,90.18
56,34,9,Manager,Marketing,278244747.0,88,Time Management,98.0
56,34,9,Manager,Marketing,291868109.0,256,Efficiency,98.0
56,34,9,Manager,Marketing,291868109.0,256,Finance,96.34
56,34,9,Manager,Marketing,291868109.0,256,Innovation,95.83
56,34,9,Manager,Marketing,291868109.0,256,Time Management,94.53
56,34,9,Manager,Marketing,355280620.0,347,Development,94.18
56,34,9,Manager,Marketing,355280620.0,347,Efficiency,98.0
56,34,9,Manager,Marketing,355280620.0,347,HR,98.0
56,34,9,Manager,Marketing,355280620.0,347,Performance,98.0
56,34,9,Manager,Marketing,355280620.0,347,Quality,94.25999999999999
56,34,9,Manager,Marketing,355280620.0,347,Teamwork,98.0
56,34,9,Manager,Marketing,355280620.0,347,Time Management,98.0
56,34,9,Manager,Marketing,377293102.0,80,Development,92.43
56,34,9,Manager,Marketing,377293102.0,80,Finance,96.18
56,34,9,Manager,Marketing,377293102.0,80,Performance,96.07
56,34,9,Manager,Marketing,377293102.0,80,Quality,98.0
56,34,9,Manager,Marketing,377293102.0,80,Teamwork,98.0
56,34,9,Manager,Marketing,377293102.0,80,Technical,95.01
56,34,9,Manager,Marketing,400000000.0,259,Development,91.99
56,34,9,Manager,Marketing,400000000.0,259,HR,98.0
56,34,9,Manager,Marketing,400000000.0,259,Quality,98.0
56,34,9,Manager,Marketing,400000000.0,259,Technical,98.0
56,34,9,Manager,Marketing,472961951.0,350,Efficiency,98.0
56,34,9,Manager,Marketing,472961951.0,350,Finance,98.0
56,34,9,Manager,Marketing,472961951.0,350,HR,95.6
56,34,9,Manager,Marketing,472961951.0,350,Innovation,94.96
56,34,9,Manager,Marketing,472961951.0,350,Quality,91.47999999999999
56,34,9,Manager,Marketing,472961951.0,350,Time Management,98.0
57,29,5,Staff,Research & Development,90000000.0,244,Attendance,75.39
57,29,5,Staff,Research & Development,90000000.0,244,Finance,73.57
57,29,5,Staff,Research & Development,90000000.0,244,HR,73.43
57,29,5,Staff,Research & Development,90000000.0,244,Teamwork,82.7
57,29,5,Staff,Research & Development,90000000.0,244,Technical,76.0
57,29,5,Staff,Research & Development,95000000.0,211,Attendance,74.695
57,29,5,Staff,Research & Development,95000000.0,211,Development,67.63499999999999
57,29,5,Staff,Research & Development,95000000.0,211,Efficiency,76.04
57,29,5,Staff,Research & Development,95000000.0,211,HR,68.73
57,29,5,Staff,Research & Development,95000000.0,211,Innovation,63.69500000000001
57,29,5,Staff,Research & Development,95000000.0,211,Performance,70.315
57,29,5,Staff,Research & Development,95000000.0,211,Project,81.5
57,29,5,Staff,Research & Development,95000000.0,211,Quality,76.56
57,29,5,Staff,Research & Development,95000000.0,211,Teamwork,72.05000000000001
57,29,5,Staff,Research & Development,95000000.0,211,Time Management,59.92
57,29,5,Staff,Research & Development,120000000.0,152,Attendance,81.97
57,29,5,Staff,Research & Development,120000000.0,152,Finance,64.81
57,29,5,Staff,Research & Development,120000000.0,152,HR,67.91
57,29,5,Staff,Research & Development,120000000.0,152,Innovation,66.13
57,29,5,Staff,Research & Development,120000000.0,152,Performance,67.105
57,29,5,Staff,Research & Development,120000000.0,152,Project,65.38
57,29,5,Staff,Research & Development,120000000.0,152,Quality,64.07333333333334
57,29,5,Staff,Research & Development,140000000.0,211,Efficiency,78.01
57,29,5,Staff,Research & Development,140000000.0,211,Performance,83.89
57,29,5,Staff,Research & Development,170000000.0,229,Quality,65.39
57,29,5,Staff,Research & Development,170000000.0,229,Technical,68.12
57,29,5,Staff,Research & Development,170000000.0,229,Time Management,67.34
57,29,5,Staff,Research & Development,180000000.0,193,Innovation,70.19
57,29,5,Staff,Research & Development,180000000.0,193,Performance,73.61
57,29,5,Staff,Research & Development,180000000.0,193,Quality,66.48
57,29,5,Staff,Research & Development,291862333.0,334,Attendance,83.52
57,29,5,Staff,Research & Development,291862333.0,334,Efficiency,68.2
57,29,5,Staff,Research & Development,291862333.0,334,Finance,68.63
57,29,5,Staff,Research & Development,291862333.0,334,HR,83.87
57,29,5,Staff,Research & Development,291862333.0,334,Performance,75.59
57,29,5,Staff,Research & Development,291862333.0,334,Quality,70.07
57,29,5,Staff,Research & Development,291862333.0,334,Teamwork,82.405
57,29,5,Staff,Research & Development,291862333.0,334,Technical,73.37
57,29,5,Staff,Research & Development,291862333.0,334,Time Management,71.06
57,29,5,Staff,Research & Development,466447298.0,297,Efficiency,72.62
57,29,5,Staff,Research & Development,466447298.0,297,HR,75.98
57,29,5,Staff,Research & Development,466447298.0,297,Quality,78.18
58,28,4,Staff,Human Resources,90000000.0,244,Attendance,74.66
58,28,4,Staff,Human Resources,90000000.0,244,HR,62.47
58,28,4,Staff,Human Resources,90000000.0,244,Performance,63.31
58,28,4,Staff,Human Resources,90000000.0,244,Quality,56.37
58,28,4,Staff,Human Resources,95000000.0,211,Development,65.24
58,28,4,Staff,Human Resources,95000000.0,211,HR,68.24
58,28,4,Staff,Human Resources,95000000.0,211,Teamwork,68.64
58,28,4,Staff,Human Resources,134037811.0,31,Attendance,65.795
58,28,4,Staff,Human Resources,134037811.0,31,Efficiency,68.23
58,28,4,Staff,Human Resources,134037811.0,31,Finance,63.96
58,28,4,Staff,Human Resources,134037811.0,31,HR,67.59
58,28,4,Staff,Human Resources,134037811.0,31,Innovation,68.74
58,28,4,Staff,Human Resources,134037811.0,31,Project,63.42
58,28,4,Staff,Human Resources,134037811.0,31,Quality,68.52
58,28,4,Staff,Human Resources,150000000.0,274,Development,59.33
58,28,4,Staff,Human Resources,150000000.0,274,Efficiency,65.21
58,28,4,Staff,Human Resources,150000000.0,274,Finance,66.29
58,28,4,Staff,Human Resources,150000000.0,274,HR,73.65
58,28,4,Staff,Human Resources,150000000.0,274,Innovation,63.4
58,28,4,Staff,Human Resources,150000000.0,274,Quality,53.52
58,28,4,Staff,Human Resources,170000000.0,229,HR,62.85
58,28,4,Staff,Human Resources,170000000.0,229,Innovation,53.87
58,28,4,Staff,Human Resources,170000000.0,229,Project,61.34
58,28,4,Staff,Human Resources,170000000.0,229,Quality,66.49333333333333
58,28,4,Staff,Human Resources,355280620.0,347,Attendance,73.65
58,28,4,Staff,Human Resources,355280620.0,347,Development,63.730000000000004
58,28,4,Staff,Human Resources,355280620.0,347,Efficiency,73.72
58,28,4,Staff,Human Resources,355280620.0,347,Finance,62.83
58,28,4,Staff,Human Resources,355280620.0,347,HR,67.125
58,28,4,Staff,Human Resources,355280620.0,347,Quality,62.120000000000005
58,28,4,Staff,Human Resources,355280620.0,347,Teamwork,66.4
58,28,4,Staff,Human Resources,375514309.0,335,Attendance,73.74
58,28,4,Staff,Human Resources,375514309.0,335,Development,69.02
58,28,4,Staff,Human Resources,375514309.0,335,Innovation,63.35
58,28,4,Staff,Human Resources,404564658.0,71,Attendance,65.11
58,28,4,Staff,Human Resources,404564658.0,71,Development,59.35
58,28,4,Staff,Human Resources,404564658.0,71,Quality,61.47
59,35,10,Manager,Legal,82017929.0,114,Attendance,96.61
59,35,10,Manager,Legal,82017929.0,114,Development,94.82
59,35,10,Manager,Legal,82017929.0,114,Efficiency,91.91
59,35,10,Manager,Legal,82017929.0,114,Finance,90.68
59,35,10,Manager,Legal,82017929.0,114,HR,91.69999999999999
59,35,10,Manager,Legal,82017929.0,114,Performance,93.11
59,35,10,Manager,Legal,82017929.0,114,Quality,88.52
59,35,10,Manager,Legal,82017929.0,114,Teamwork,93.43
59,35,10,Manager,Legal,82017929.0,114,Time Management,96.47
59,35,10,Manager,Legal,110000000.0,199,Finance,89.65
59,35,10,Manager,Legal,110000000.0,199,Project,98.0
59,35,10,Manager,Legal,110000000.0,199,Quality,93.29
59,35,10,Manager,Legal,110000000.0,199,Technical,98.0
59,35,10,Manager,Legal,120000000.0,152,Attendance,96.2
59,35,10,Manager,Legal,120000000.0,152,HR,90.28
59,35,10,Manager,Legal,120000000.0,152,Performance,96.0
59,35,10,Manager,Legal,120000000.0,152,Teamwork,93.48
59,35,10,Manager,Legal,134037811.0,31,Efficiency,86.84
59,35,10,Manager,Legal,134037811.0,31,Finance,92.98
59,35,10,Manager,Legal,134037811.0,31,Performance,90.76
59,35,10,Manager,Legal,134037811.0,31,Project,96.66
59,35,10,Manager,Legal,134037811.0,31,Quality,90.265
59,35,10,Manager,Legal,134037811.0,31,Teamwork,86.99000000000001
59,35,10,Manager,Legal,150000000.0,274,Attendance,96.895
59,35,10,Manager,Legal,150000000.0,274,Development,88.06
59,35,10,Manager,Legal,150000000.0,274,Finance,95.37
59,35,10,Manager,Legal,150000000.0,274,HR,95.06
59,35,10,Manager,Legal,150000000.0,274,Performance,94.36
59,35,10,Manager,Legal,150000000.0,274,Project,92.71
59,35,10,Manager,Legal,150000000.0,274,Quality,91.725
59,35,10,Manager,Legal,250000000.0,291,Attendance,92.93
59,35,10,Manager,Legal,250000000.0,291,Efficiency,94.26
59,35,10,Manager,Legal,250000000.0,291,Innovation,86.54
59,35,10,Manager,Legal,250000000.0,291,Quality,91.82
59,35,10,Manager,Legal,369461833.0,321,Attendance,98.0
59,35,10,Manager,Legal,369461833.0,321,Efficiency,88.13
59,35,10,Manager,Legal,369461833.0,321,HR,88.8
59,35,10,Manager,Legal,369461833.0,321,Innovation,89.27
59,35,10,Manager,Legal,369461833.0,321,Quality,93.9
59,35,10,Manager,Legal,369461833.0,321,Teamwork,92.17
59,35,10,Manager,Legal,404564658.0,71,Attendance,97.25
59,35,10,Manager,Legal,404564658.0,71,Efficiency,87.37
59,35,10,Manager,Legal,404564658.0,71,Performance,89.52
59,35,10,Manager,Legal,404564658.0,71,Time Management,86.79
60,29,1,Staff,Procurement,50000000.0,211,Performance,41.68
60,29,1,Staff,Procurement,50000000.0,211,Quality,41.75
60,29,1,Staff,Procurement,50000000.0,211,Technical,48.2
60,29,1,Staff,Procurement,60000000.0,214,Development,56.65
60,29,1,Staff,Procurement,60000000.0,214,Efficiency,59.13
60,29,1,Staff,Procurement,60000000.0,214,Finance,46.77
60,29,1,Staff,Procurement,60000000.0,214,HR,49.81
60,29,1,Staff,Procurement,60000000.0,214,Quality,38.92
60,29,1,Staff,Procurement,60000000.0,214,Teamwork,45.56
60,29,1,Staff,Procurement,60000000.0,214,Time Management,44.04
60,29,1,Staff,Procurement,75000000.0,203,Attendance,57.26
60,29,1,Staff,Procurement,75000000.0,203,HR,49.81
60,29,1,Staff,Procurement,75000000.0,203,Project,53.58
60,29,1,Staff,Procurement,75000000.0,203,Quality,47.17
60,29,1,Staff,Procurement,120000000.0,152,Development,43.769999999999996
60,29,1,Staff,Procurement,120000000.0,152,Efficiency,44.725
60,29,1,Staff,Procurement,120000000.0,152,HR,48.605000000000004
60,29,1,Staff,Procurement,120000000.0,152,Project,53.24
60,29,1,Staff,Procurement,150000000.0,274,Efficiency,44.34
60,29,1,Staff,Procurement,150000000.0,274,HR,56.66
60,29,1,Staff,Procurement,150000000.0,274,Innovation,37.68
60,29,1,Staff,Procurement,150000000.0,274,Project,50.08
60,29,1,Staff,Procurement,150000000.0,274,Quality,43.99333333333333
60,29,1,Staff,Procurement,150000000.0,274,Technical,48.71
60,29,1,Staff,Procurement,150000000.0,274,Time Management,54.67
60,29,1,Staff,Procurement,180000000.0,193,Performance,47.45
60,29,1,Staff,Procurement,180000000.0,193,Project,53.46
60,29,1,Staff,Procurement,180000000.0,193,Quality,48.96
60,29,1,Staff,Procurement,180000000.0,193,Teamwork,49.33
60,29,1,Staff,Procurement,180000000.0,193,Technical,45.11
60,29,1,Staff,Procurement,180000000.0,193,Time Management,42.9
60,29,1,Staff,Procurement,291868109.0,256,Efficiency,52.64
60,29,1,Staff,Procurement,291868109.0,256,Finance,39.28
60,29,1,Staff,Procurement,291868109.0,256,HR,45.79
60,29,1,Staff,Procurement,291868109.0,256,Performance,48.894999999999996
60,29,1,Staff,Procurement,291868109.0,256,Quality,46.737500000000004
60,29,1,Staff,Procurement,291868109.0,256,Technical,54.09
60,29,1,Staff,Procurement,291868109.0,256,Time Management,42.224999999999994
60,29,1,Staff,Procurement,397696244.0,106,Innovation,41.07
60,29,1,Staff,Procurement,397696244.0,106,Project,43.63
60,29,1,Staff,Procurement,397696244.0,106,Technical,44.76
60,29,1,Staff,Procurement,397696244.0,106,Time Management,50.02
61,31,7,Senior Staff,Operations,90000000.0,244,Development,69.10499999999999
61,31,7,Senior Staff,Operations,90000000.0,244,Efficiency,66.56
61,31,7,Senior Staff,Operations,90000000.0,244,Finance,67.9
61,31,7,Senior Staff,Operations,90000000.0,244,HR,65.53
61,31,7,Senior Staff,Operations,90000000.0,244,Innovation,62.72
61,31,7,Senior Staff,Operations,90000000.0,244,Quality,68.505
61,31,7,Senior Staff,Operations,90000000.0,244,Teamwork,73.21666666666667
61,31,7,Senior Staff,Operations,90000000.0,244,Technical,68.0
61,31,7,Senior Staff,Operations,150000000.0,274,Development,67.88
61,31,7,Senior Staff,Operations,150000000.0,274,Finance,60.06
61,31,7,Senior Staff,Operations,150000000.0,274,Innovation,65.11
61,31,7,Senior Staff,Operations,150000000.0,274,Quality,68.855
61,31,7,Senior Staff,Operations,150000000.0,274,Teamwork,65.06
61,31,7,Senior Staff,Operations,150000000.0,274,Technical,63.87
61,31,7,Senior Staff,Operations,170000000.0,229,Development,77.77
61,31,7,Senior Staff,Operations,170000000.0,229,Finance,66.75
61,31,7,Senior Staff,Operations,170000000.0,229,HR,64.35333333333334
61,31,7,Senior Staff,Operations,170000000.0,229,Innovation,66.96
61,31,7,Senior Staff,Operations,170000000.0,229,Performance,70.27
61,31,7,Senior Staff,Operations,170000000.0,229,Project,69.88
61,31,7,Senior Staff,Operations,170000000.0,229,Quality,63.515
61,31,7,Senior Staff,Operations,170000000.0,229,Technical,66.18
61,31,7,Senior Staff,Operations,170000000.0,229,Time Management,70.72
61,31,7,Senior Staff,Operations,204675132.0,174,Development,71.8
61,31,7,Senior Staff,Operations,204675132.0,174,Project,65.17
61,31,7,Senior Staff,Operations,204675132.0,174,Quality,71.61
61,31,7,Senior Staff,Operations,250000000.0,291,Innovation,70.99
61,31,7,Senior Staff,Operations,250000000.0,291,Quality,65.2
61,31,7,Senior Staff,Operations,250000000.0,291,Technical,73.64
61,31,7,Senior Staff,Operations,278244747.0,88,Finance,68.53
61,31,7,Senior Staff,Operations,278244747.0,88,HR,68.265
61,31,7,Senior Staff,Operations,278244747.0,88,Innovation,65.79
61,31,7,Senior Staff,Operations,278244747.0,88,Performance,77.36
61,31,7,Senior Staff,Operations,278244747.0,88,Quality,75.07
61,31,7,Senior Staff,Operations,278244747.0,88,Teamwork,75.8
61,31,7,Senior Staff,Operations,278244747.0,88,Technical,63.04
61,31,7,Senior Staff,Operations,493794225.0,102,Attendance,79.28
61,31,7,Senior Staff,Operations,493794225.0,102,Innovation,64.41
